id,event_type,latitude,longitude,address,event_cause,requires_road_closure,start_datetime,end_datetime,status,authenticated,description,veh_type,veh_no,corridor,priority,client_id,police_station,zone,junction,day_of_week,day_name,hour,minute,month,month_name,date,week_of_year,year,week_id,hour_ist,time_bucket,time_bucket_ist,is_named_corridor,cause_severity,corridor_id,event_cause_id,zone_id,veh_type_id,time_bucket_ist_id,time_bucket_id,risk_weight,weeks_present,recurrence_score
FKID000052,planned,12.9694079,77.7006346,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",construction,False,2024-01-30 20:56:01.732000+00:00,2024-01-31 09:05:46+00:00,closed,yes,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation work,unknown,,ORR East 2,High,1,HAL Old Airport,East Zone 2,,1.0,Tuesday,20.0,56.0,1.0,January,2024-01-30,5,2024,5_2024,2,evening,midnight,1,1.5,13,2,3,10,3,3,1.5,17.0,0.7391
FKID000053,unplanned,12.9849833,77.5883633,"Palace Road, Chalukya Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",vehicle_breakdown,False,2024-01-30 21:47:40.463000+00:00,,closed,yes,"LRDE ಜಂಕ್ಷನ್ ಯಿಂದ ಬಸವೇಶ್ವರ ಜಂಕ್ಷನ್ ಕಡೆ ಬರುವ ಮದ್ಯದಲ್ಲಿ ಕಾರು ಪಂಚರ್ ಆಗಿದ್ದು,ಟ್ರಾಫಿಕ್ ಸ್ಲೋ ಮುಮೆಂಟ್ ಇರುತ್ತದೆ ಸರ್",private_car,FKN00GL0019,Bellary Road 1,High,1,High ground,North Zone 1,,1.0,Tuesday,21.0,47.0,1.0,January,2024-01-30,5,2024,5_2024,3,night,midnight,1,1.0,2,11,4,7,3,3,1.5,18.0,0.7826
FKID000054,unplanned,13.0127301,77.5545135,"Chord Road, World Trade Centre, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",vehicle_breakdown,False,2024-03-07 20:42:57.607000+00:00,,closed,yes,,truck,FKN00GL0020,West of Chord Road,High,1,Malleshwaram,West Zone 1,,3.0,Thursday,20.0,42.0,3.0,March,2024-03-07,10,2024,10_2024,2,evening,midnight,1,1.0,21,11,9,9,3,3,1.5,5.0,0.2174
FKID000055,unplanned,12.9842019,77.7336286,"Pattandur Agrahara Road, Vertex Tech Park, EPIP Zone, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",road_conditions,False,2024-01-30 21:54:56.083000+00:00,,closed,yes,,unknown,,Non-corridor,Low,1,Whitefield,Unknown,,1.0,Tuesday,21.0,54.0,1.0,January,2024-01-30,5,2024,5_2024,3,night,midnight,0,1.1,11,9,8,10,3,3,1.0,21.0,0.913
FKID000057,unplanned,12.9848257,77.7527586,"Whitefield Main Road, Prestige Park View, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",vehicle_breakdown,False,2024-01-30 22:06:02.276000+00:00,,closed,yes,Gear jam not moving traffic slow moving,private_car,FKN00GL0022,Non-corridor,Low,1,Mahadevapura,Unknown,,1.0,Tuesday,22.0,6.0,1.0,January,2024-01-30,5,2024,5_2024,3,night,midnight,0,1.0,11,11,8,7,3,3,1.0,21.0,0.913
FKID000058,unplanned,12.9932986,77.5837571,"Kumar Krupa Road, Make In India Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",tree_fall,False,2024-03-07 20:51:39.532000+00:00,,closed,yes,,unknown,,Bellary Road 1,High,1,High ground,North Zone 1,,3.0,Thursday,20.0,51.0,3.0,March,2024-03-07,10,2024,10_2024,2,evening,midnight,1,1.2,2,10,4,10,3,3,1.5,16.0,0.6957
FKID000059,unplanned,12.9937523,77.5842482,"Kumar Krupa Road, Make In India Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",tree_fall,False,2024-03-07 20:47:40.640000+00:00,,closed,yes,,unknown,,Bellary Road 1,High,1,High ground,North Zone 1,,3.0,Thursday,20.0,47.0,3.0,March,2024-03-07,10,2024,10_2024,2,evening,midnight,1,1.2,2,10,4,10,3,3,1.5,16.0,0.6957
FKID000060,unplanned,12.9938868,77.5841876,"Kumar Krupa Road, Make In India Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",tree_fall,False,2024-03-07 20:45:19.752000+00:00,,closed,yes,,unknown,,Bellary Road 1,High,1,High ground,North Zone 1,,3.0,Thursday,20.0,45.0,3.0,March,2024-03-07,10,2024,10_2024,2,evening,midnight,1,1.2,2,10,4,10,3,3,1.5,16.0,0.6957
FKID000061,unplanned,12.9368467,77.6928653,"Outer Ring Road, Featherlite The Address, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",vehicle_breakdown,False,2024-01-30 23:05:02.339000+00:00,,resolved,yes,Kadubisanahalli toward devarabisnahalli car starting problem,private_car,FKN00GL0023,ORR East 1,High,1,HAL Old Airport,East Zone 1,,1.0,Tuesday,23.0,5.0,1.0,January,2024-01-30,5,2024,5_2024,4,night,midnight,1,1.0,12,11,2,7,3,3,1.5,11.0,0.4783
FKID000062,unplanned,13.0126766,77.5581246,"1st Cross Road, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",tree_fall,True,2024-03-07 20:53:37.293000+00:00,,closed,yes,,unknown,,Non-corridor,Low,1,Malleshwaram,Unknown,,3.0,Thursday,20.0,53.0,3.0,March,2024-03-07,10,2024,10_2024,2,evening,midnight,0,1.2,11,10,8,10,3,3,1.0,22.0,0.9565
FKID000063,unplanned,12.9513113,77.4994888,"Kengeri Main Road, Ullal Junction, Jnana Bharathi, Bengaluru, Karnataka. Pin-560056 (India)",vehicle_breakdown,False,2024-01-30 23:12:23.123000+00:00,,closed,yes,ಬಿಎಂಟಿಸಿ ಬಸ್ ಗೇರ್ ರಾಡ್ ಕಟ್ ಆಗಿ ಕೆಟ್ಟು ನಿಂತಿದೆ ಸರ್,bmtc_bus,FKN00GL0024,Non-corridor,Low,1,Jnanabharathi,Unknown,,1.0,Tuesday,23.0,12.0,1.0,January,2024-01-30,5,2024,5_2024,4,night,midnight,0,1.0,11,11,8,1,3,3,1.0,21.0,0.913
FKID000064,unplanned,13.0160964,77.5068555,"14th Cross Road, Industrial Area Stage 2, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",vehicle_breakdown,False,2024-01-30 21:21:57.881000+00:00,,closed,yes,BMTC off road on 14th cross towards [LOCATION] traffic normal sir,bmtc_bus,FKN00GL0025,Non-corridor,Low,1,Peenya,Unknown,,1.0,Tuesday,21.0,21.0,1.0,January,2024-01-30,5,2024,5_2024,2,night,midnight,0,1.0,11,11,8,1,3,3,1.0,21.0,0.913
FKID000065,unplanned,12.9807501,77.6028238,"Infantry Road, Prestige Central, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",pot_holes,False,2024-03-07 21:05:54.697000+00:00,,active,yes,ಮ್ಯಾನ್ ಹೋಲ್ ಕವರ್ ಮುರಿದಿರುತ್ತದೆ ಸರ್,unknown,,CBD 1,High,1,Shivajinagar,Unknown,,3.0,Thursday,21.0,5.0,3.0,March,2024-03-07,10,2024,10_2024,2,night,midnight,1,1.0,4,5,8,10,3,3,1.5,2.0,0.087
FKID000066,unplanned,12.9165983,77.583705,"9th Main Road, Adarsh Palace Apartment, TMC Layout, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560078 (India)",tree_fall,False,2024-03-07 20:58:06.297000+00:00,,closed,yes,[LOCATION] sir 9 th main 46 crs trdd BSNL office tree fallen on main road closed,unknown,,Non-corridor,Low,1,J.P. Nagar,Unknown,,3.0,Thursday,20.0,58.0,3.0,March,2024-03-07,10,2024,10_2024,2,evening,midnight,0,1.2,11,10,8,10,3,3,1.0,22.0,0.9565
FKID000067,unplanned,13.0198619,77.6562235,"Horamavu Main Road, Another Sky by Living Walls, Ashirwad Colony, Horamavu, Bengaluru, Karnataka. Pin-560043 (India)",pot_holes,False,2024-01-31 01:04:36.275000+00:00,,active,yes,Potholes,unknown,,,High,1,Hennuru,Unknown,,2.0,Wednesday,1.0,4.0,1.0,January,2024-01-31,5,2024,5_2024,6,midnight,early_morning,1,1.0,-1,5,8,10,1,1,1.5,,
FKID000068,unplanned,13.0191848,77.6555127,"MBT Road, Peddanna Reddy Layout, Ashirwad Colony, Horamavu, Bengaluru, Karnataka. Pin-560043 (India)",pot_holes,False,2024-01-31 01:01:36.195000+00:00,,active,yes,,unknown,,ORR North 1,High,1,Hennuru,North Zone 1,,2.0,Wednesday,1.0,1.0,1.0,January,2024-01-31,5,2024,5_2024,6,midnight,early_morning,1,1.0,14,5,4,10,1,1,1.5,7.0,0.3043
FKID000069,unplanned,12.9740913,77.5452252,"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",vehicle_breakdown,False,2024-01-31 00:33:27.663000+00:00,,closed,no,Vehicle movment very slow,bmtc_bus,FKN00GL0026,West of Chord Road,High,1,Vijayanagara,West Zone 1,,2.0,Wednesday,0.0,33.0,1.0,January,2024-01-31,5,2024,5_2024,6,midnight,early_morning,1,1.0,21,11,9,1,1,1,1.5,3.0,0.1304
FKID000070,unplanned,12.9740971,77.5449011,"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",vehicle_breakdown,False,2024-01-31 00:36:02.277000+00:00,,closed,yes,,bmtc_bus,FKN00GL0026,West of Chord Road,High,1,Vijayanagara,West Zone 1,,2.0,Wednesday,0.0,36.0,1.0,January,2024-01-31,5,2024,5_2024,6,midnight,early_morning,1,1.0,21,11,9,1,1,1,1.5,3.0,0.1304
FKID000071,unplanned,12.9688926,77.569795,"Binny Mill Road, Akkimakalamna Gudi, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)",vehicle_breakdown,False,2024-01-31 01:24:44.373000+00:00,,closed,no,"[LOCATION] road jn towards mill road jn this vehicle Back wheel puncher, traffic little bit slow moving sir",auto,FKN00GL0027,Non-corridor,Low,1,Chamarajpet,Unknown,,2.0,Wednesday,1.0,24.0,1.0,January,2024-01-31,5,2024,5_2024,6,midnight,early_morning,0,1.0,11,11,8,0,1,1,1.0,21.0,0.913
FKID000072,unplanned,12.9838737,77.5286068,"G Narayana Kumar Road, Soundarya Kamakshi, Karekallu, Kamakshipalya, Bengaluru, Karnataka. Pin-560079 (India)",pot_holes,False,2024-01-30 23:46:07.351000+00:00,,closed,yes,,unknown,,Magadi Road,High,1,Kamakshipalya,West Zone 2,,1.0,Tuesday,23.0,46.0,1.0,January,2024-01-30,5,2024,5_2024,5,night,early_morning,1,1.0,9,5,10,10,1,1,1.5,9.0,0.3913
FKID000073,unplanned,12.9595586,77.5162093,"Nagarabhavi Main Road, Block 1 Manasa Nagar, Nagarbhavi Stage 1, Bengaluru, Karnataka. Pin-560072 (India)",others,False,2024-01-30 23:23:41.783000+00:00,,closed,yes,Traffic no problem,unknown,,Non-corridor,Low,1,Byatarayanapura,Unknown,,1.0,Tuesday,23.0,23.0,1.0,January,2024-01-30,5,2024,5_2024,4,night,midnight,0,0.8,11,4,8,10,3,3,1.0,21.0,0.913
FKID000074,unplanned,12.9511354,77.5739687,"DTV Dwarakanatha Road, BNV Subramanya Circle, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",vehicle_breakdown,False,2024-01-30 22:39:37.276000+00:00,,closed,yes,LGV Vehical Tyre blast national college metro near towords Mss junction traffic One side moving Sir,lcv,FKN00GL0028,Non-corridor,Low,1,V.V.Puram (C.Pet),Unknown,,1.0,Tuesday,22.0,39.0,1.0,January,2024-01-30,5,2024,5_2024,4,night,midnight,0,1.0,11,11,8,4,3,3,1.0,21.0,0.913
FKID000075,unplanned,13.0192138,77.5395595,"Kanteerava Studio Road, Police Quarters, Krishnananda Nagar, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",vehicle_breakdown,False,2024-01-30 23:11:03.886000+00:00,,closed,yes,Traffic one side moment...,others,FKN00GL0029,Non-corridor,Low,1,Rajajinagar,Unknown,,1.0,Tuesday,23.0,11.0,1.0,January,2024-01-30,5,2024,5_2024,4,night,midnight,0,1.0,11,11,8,5,3,3,1.0,21.0,0.913
FKID000076,unplanned,12.9161187,77.5856548,"47th Cross Road, Sri Aurobindo Circle, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",pot_holes,False,2024-03-07 21:11:51.734000+00:00,,closed,yes,[LOCATION] sir 47 th cross road infront of milana hospital big pathole sir,unknown,,Non-corridor,Low,1,J.P. Nagar,Unknown,,3.0,Thursday,21.0,11.0,3.0,March,2024-03-07,10,2024,10_2024,2,night,midnight,0,1.0,11,5,8,10,3,3,1.0,22.0,0.9565
FKID000077,unplanned,12.9284355,77.6811918,"Outer Ring Road, Sterling Ascentia, Kariyammana Agrahara, Bengaluru, Karnataka. Pin-560103 (India)",vehicle_breakdown,True,2024-01-30 23:18:30.880000+00:00,,closed,yes,,bmtc_bus,FKN00GL0030,ORR East 1,High,1,Bellandur,East Zone 1,,1.0,Tuesday,23.0,18.0,1.0,January,2024-01-30,5,2024,5_2024,4,night,midnight,1,1.0,12,11,2,1,3,3,1.5,11.0,0.4783
FKID000078,unplanned,13.0753282,77.4370383,"Dr Vishnuvardhan Road, Dasanapura, Bengaluru, Karnataka. Pin-562162 (India)",vehicle_breakdown,False,2024-03-07 19:23:40.435000+00:00,,closed,yes,,heavy_vehicle,FKN00GL0031,Non-corridor,Low,1,No Police Station,Unknown,,3.0,Thursday,19.0,23.0,3.0,March,2024-03-07,10,2024,10_2024,0,evening,midnight,0,1.0,11,11,8,2,3,3,1.0,22.0,0.9565
FKID000080,unplanned,12.9449039,77.4949618,"Kengeri Main Road, Jnana Bharathi, Bengaluru, Karnataka. Pin-560056 (India)",others,False,2024-03-07 21:25:26.425000+00:00,,closed,yes,bmtc bus offroad in front of adishakti temple,unknown,,Non-corridor,Low,1,Jnanabharathi,Unknown,,3.0,Thursday,21.0,25.0,3.0,March,2024-03-07,10,2024,10_2024,2,night,midnight,0,0.8,11,4,8,10,3,3,1.0,22.0,0.9565
FKID000081,unplanned,12.9873133,77.6163481,"St John Road, Field Marshal Manekshaw Enclave, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",tree_fall,False,2024-03-07 21:17:00.312000+00:00,,closed,no,ರಸ್ತೆ ಮಧ್ಯದಲ್ಲೇ ಮರ ಬಿದ್ದಿರುವುದರಿಂದ ಸುಗಮ ಸಂಚಾರಕ್ಕೆ ಸ್ವಲ್ಪ ನಿಧಾನ ಗತಿಯಲ್ಲಿ ಇರುತ್ತದೆ,unknown,,Non-corridor,Low,1,Pulikeshinagar(F.Town),Unknown,,3.0,Thursday,21.0,17.0,3.0,March,2024-03-07,10,2024,10_2024,2,night,midnight,0,1.2,11,10,8,10,3,3,1.0,22.0,0.9565
FKID000082,planned,12.969418,77.7006526,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",construction,False,2024-03-07 21:23:16.629000+00:00,2024-03-08 10:05:46+00:00,closed,yes,karthiknagara towards [LOCATION] and karthiknagara towards marathhalli traffic movement will be slow due to [LOCATION] station piller work,unknown,,ORR East 2,High,1,HAL Old Airport,East Zone 2,,3.0,Thursday,21.0,23.0,3.0,March,2024-03-07,10,2024,10_2024,2,night,midnight,1,1.5,13,2,3,10,3,3,1.5,17.0,0.7391
FKID000083,unplanned,12.9613232,77.5644194,"5th Cross Road, Sirsi Circle, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",others,True,2024-03-07 21:14:45.233000+00:00,,closed,yes,electrical pol road [PERSON],unknown,,Mysore Road,High,1,Chamarajpet,West Zone 1,,3.0,Thursday,21.0,14.0,3.0,March,2024-03-07,10,2024,10_2024,2,night,midnight,1,0.8,10,4,9,10,3,3,1.5,14.0,0.6087
FKID000084,unplanned,12.959419,77.5165897,"Nagarabhavi Main Road, Block 1 Manasa Nagar, Nagarbhavi Stage 1, Bengaluru, Karnataka. Pin-560072 (India)",others,False,2024-03-07 21:28:44.841000+00:00,,closed,yes,traffic slow moment,unknown,,Non-corridor,Low,1,Byatarayanapura,Unknown,,3.0,Thursday,21.0,28.0,3.0,March,2024-03-07,10,2024,10_2024,2,night,midnight,0,0.8,11,4,8,10,3,3,1.0,22.0,0.9565
FKID000085,unplanned,12.9431035,77.6220445,"Srinivagilu Main Road, KR Garden, Block 8, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",pot_holes,False,2024-03-07 21:25:14.206000+00:00,,closed,yes,potholes,unknown,,Non-corridor,Low,1,Adugodi,Unknown,,3.0,Thursday,21.0,25.0,3.0,March,2024-03-07,10,2024,10_2024,2,night,midnight,0,1.0,11,5,8,10,3,3,1.0,22.0,0.9565
FKID000086,unplanned,12.8482637,77.6713737,"4th Main Road, Abbaiah Reddy Layout, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",vehicle_breakdown,False,2024-01-31 02:47:16.032000+00:00,,closed,yes,Lgv breake down veersandar to [LOCATION] near ec 1,lcv,FKN00GL0033,Non-corridor,Low,1,Electronic City,Unknown,,2.0,Wednesday,2.0,47.0,1.0,January,2024-01-31,5,2024,5_2024,8,midnight,early_morning,0,1.0,11,11,8,4,1,1,1.0,21.0,0.913
FKID000087,unplanned,12.96672,77.6093294,"Richmond Road, Mother Teresa Circle, Nilsandra, Bengaluru, Karnataka. Pin-560025 (India)",vehicle_breakdown,False,2024-01-31 05:03:24.794000+00:00,,closed,yes,ಡಿಸೋಜ ಟುವರ್ಡ್ಸ್ ಮದರ್ ತೆರೇಸಾ,bmtc_bus,FKN00GL0034,Mysore Road,High,1,Ashok Nagar,West Zone 1,,2.0,Wednesday,5.0,3.0,1.0,January,2024-01-31,5,2024,5_2024,10,early_morning,morning,1,1.0,10,11,9,1,4,4,1.5,14.0,0.6087
FKID000088,unplanned,13.0253205,77.6400845,"5th A Cross Road, Chelekere, Bengaluru, Karnataka. Pin-560043 (India)",vehicle_breakdown,False,2024-03-07 21:35:50.715000+00:00,,closed,yes,front wheel tyre burst,private_bus,FKN00GL0035,ORR North 1,High,1,Banaswadi,North Zone 1,,3.0,Thursday,21.0,35.0,3.0,March,2024-03-07,10,2024,10_2024,3,night,midnight,1,1.0,14,11,4,6,3,3,1.5,9.0,0.3913
FKID000089,unplanned,12.8561783,77.6645205,"Hosur Road, Nanjuda Reddy Layout, Phase 1, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",vehicle_breakdown,False,2024-01-31 02:08:55.286000+00:00,,closed,yes,ಡೀಸೆಲ್ ಖಾಲಿ ಆಗಿರುತ್ತೆ ಸರ್ ವಿಹಿಕಲ್ ಸ್ಲೋ ಮೂಮೆಂಟ್ ಸರ್,heavy_vehicle,FKN00GL0036,Non-corridor,Low,1,Electronic City,Unknown,,2.0,Wednesday,2.0,8.0,1.0,January,2024-01-31,5,2024,5_2024,7,midnight,early_morning,0,1.0,11,11,8,2,1,1,1.0,21.0,0.913
FKID000090,unplanned,12.9641056,77.5825203,"Silver Jubilee Park Road, Thigalarpet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",water_logging,False,2024-01-31 03:04:31.974000+00:00,,closed,yes,Sjp road chebar open gai de trfice no problem madam,unknown,,Mysore Road,High,1,Halasuru Gate,West Zone 1,,2.0,Wednesday,3.0,4.0,1.0,January,2024-01-31,5,2024,5_2024,8,midnight,early_morning,1,1.5,10,13,9,10,1,1,1.5,13.0,0.5652
FKID000091,unplanned,12.974757,77.5657216,"Binny Mill Main Road, Railway Quarters, Subhash Nagar, Sevashrama, Bengaluru, Karnataka. Pin-560023 (India)",vehicle_breakdown,False,2024-01-31 01:22:31.388000+00:00,,closed,yes,Towards hunasemara sir,lcv,FKN00GL0037,Magadi Road,High,1,Magadi Road,West Zone 2,,2.0,Wednesday,1.0,22.0,1.0,January,2024-01-31,5,2024,5_2024,6,midnight,early_morning,1,1.0,9,11,10,4,1,1,1.5,6.0,0.2609
FKID000092,unplanned,12.9640011,77.5836093,"Silver Jubilee Park Road, Shoukath Mohalla, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",vehicle_breakdown,False,2024-01-31 01:45:45.370000+00:00,,closed,yes,,bmtc_bus,FKN00GL0038,Mysore Road,High,1,Halasuru Gate,West Zone 1,,2.0,Wednesday,1.0,45.0,1.0,January,2024-01-31,5,2024,5_2024,7,midnight,early_morning,1,1.0,10,11,9,1,1,1,1.5,13.0,0.5652
FKID000093,unplanned,12.9480512,77.5343585,"Mysore Road, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560026 (India)",vehicle_breakdown,False,2024-01-31 04:21:01.833000+00:00,,closed,yes,Nayadahallie towards BHEL incoming side traffic no problem,heavy_vehicle,FKN00GL0039,Mysore Road,High,1,Byatarayanapura,West Zone 1,,2.0,Wednesday,4.0,21.0,1.0,January,2024-01-31,5,2024,5_2024,9,midnight,morning,1,1.0,10,11,9,2,4,4,1.5,14.0,0.6087
FKID000094,unplanned,12.9245654,77.6739287,"Outer Ring Road, Golden Residency, Bellandur Village, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",vehicle_breakdown,False,2024-01-31 03:31:13.977000+00:00,,closed,yes,Dipo NO:13 CALL Me @ [PHONE],bmtc_bus,FKN00GL0040,ORR East 1,High,1,Bellandur,East Zone 1,,2.0,Wednesday,3.0,31.0,1.0,January,2024-01-31,5,2024,5_2024,9,midnight,morning,1,1.0,12,11,2,1,4,4,1.5,7.0,0.3043
FKID000095,unplanned,13.0078566,77.5920655,"Jayamahal Main Road, Munireddypalya, JC Nagar, Bengaluru, Karnataka. Pin-560006 (India)",tree_fall,False,2024-03-07 21:47:02.800000+00:00,,closed,no,tv tower tree falling,unknown,,Non-corridor,Low,1,R.T. Nagar,Unknown,,3.0,Thursday,21.0,47.0,3.0,March,2024-03-07,10,2024,10_2024,3,night,midnight,0,1.2,11,10,8,10,3,3,1.0,22.0,0.9565
FKID000096,unplanned,13.0035862,77.5721203,"2nd Temple Street, KR Puram, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",tree_fall,True,2024-03-07 21:49:19.785000+00:00,,active,yes,tree fall,unknown,,Non-corridor,Low,1,Malleshwaram,Unknown,,3.0,Thursday,21.0,49.0,3.0,March,2024-03-07,10,2024,10_2024,3,night,midnight,0,1.2,11,10,8,10,3,3,1.0,22.0,0.9565
FKID000097,unplanned,12.9854129,77.5941024,"Ali Asker Road, Embassy Apartment, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",others,False,2024-03-07 21:59:21.123000+00:00,,active,yes,ಮಾಪನಸೌಧದ ಹತ್ತಿರ ಮರ ಅದ ಕೊಂಬೆ ಮುರಿದು ಬಿದ್ದಿರುತ್ತದೆ,unknown,,CBD 2,High,1,Cubbon Park,Unknown,,3.0,Thursday,21.0,59.0,3.0,March,2024-03-07,10,2024,10_2024,3,night,midnight,1,0.8,5,4,8,10,3,3,1.5,8.0,0.3478
FKID000098,unplanned,12.9272622,77.5806774,"5th Main Road, Shri Vinayaka Circle, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",tree_fall,True,2024-03-07 21:57:57.213000+00:00,,active,yes,,unknown,,Non-corridor,Low,1,Jayanagara,Unknown,,3.0,Thursday,21.0,57.0,3.0,March,2024-03-07,10,2024,10_2024,3,night,midnight,0,1.2,11,10,8,10,3,3,1.0,22.0,0.9565
FKID000099,unplanned,13.0022504,77.5722138,"1st Main Road, Acharya Sri Ramanuja Circle, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",tree_fall,True,2024-03-07 21:37:11.187000+00:00,,closed,yes,tree fall,unknown,,Non-corridor,Low,1,Sadashivanagar,Unknown,,3.0,Thursday,21.0,37.0,3.0,March,2024-03-07,10,2024,10_2024,3,night,midnight,0,1.2,11,10,8,10,3,3,1.0,22.0,0.9565
FKID000100,unplanned,12.9586724,77.5629452,"3rd Main Road, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",tree_fall,True,2024-03-07 21:34:37.863000+00:00,,closed,yes,electrical pol and tree fall on road sir,unknown,,Mysore Road,High,1,Chamarajpet,West Zone 1,,3.0,Thursday,21.0,34.0,3.0,March,2024-03-07,10,2024,10_2024,3,night,midnight,1,1.2,10,10,9,10,3,3,1.5,14.0,0.6087
FKID000101,unplanned,13.0369808,77.5895122,"5th Main Road, Anandgiri Extension, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",vehicle_breakdown,False,2024-01-31 03:11:13.623000+00:00,,closed,yes,Towards airport,truck,FKN00GL0041,Bellary Road 1,High,1,Hebbala,North Zone 1,,2.0,Wednesday,3.0,11.0,1.0,January,2024-01-31,5,2024,5_2024,8,midnight,early_morning,1,1.0,2,11,4,9,1,1,1.5,9.0,0.3913
FKID000102,unplanned,12.9169077,77.5737827,"45th Cross Road, Banashankari Bus Stand Junction, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560070 (India)",vehicle_breakdown,False,2024-01-31 03:23:09.510000+00:00,,closed,yes,Bsk  bus stand towards sarakki market,bmtc_bus,FKN00GL0042,Non-corridor,Low,1,Jayanagara,Unknown,,2.0,Wednesday,3.0,23.0,1.0,January,2024-01-31,5,2024,5_2024,8,midnight,early_morning,0,1.0,11,11,8,1,1,1,1.0,21.0,0.913
FKID000103,unplanned,12.9047066,77.6016042,"2nd Cross Road, Mantri Elite, JP Nagar Phase 4, Bengaluru, Karnataka. Pin-560078 (India)",pot_holes,False,2024-03-07 22:01:11.729000+00:00,,active,yes,path hole near [LOCATION] bg road abstraction to traffic movement pls do the needful,unknown,,Bannerghata Road,High,1,J.P. Nagar,South Zone 2,,3.0,Thursday,22.0,1.0,3.0,March,2024-03-07,10,2024,10_2024,3,night,midnight,1,1.0,1,5,7,10,3,3,1.5,7.0,0.3043
FKID000104,unplanned,12.9047995,77.6017019,"Bannerghatta Main Road, Mantri Elite, JP Nagar Phase 4, Bengaluru, Karnataka. Pin-560078 (India)",pot_holes,False,2024-03-07 22:02:40.027000+00:00,,active,yes,pathole abstraction to traffic movement pls do the needful sir,unknown,,Bannerghata Road,High,1,J.P. Nagar,South Zone 2,,3.0,Thursday,22.0,2.0,3.0,March,2024-03-07,10,2024,10_2024,3,night,midnight,1,1.0,1,5,7,10,3,3,1.5,7.0,0.3043
FKID000105,unplanned,12.9774707,77.5457303,"G Narayana Kumar Road, Oddarapalya, Agrahara Dasarahalli, Bengaluru, Karnataka. Pin-560079 (India)",water_logging,False,2024-03-07 22:06:56.368000+00:00,,active,yes,,unknown,,West of Chord Road,High,1,Vijayanagara,West Zone 1,,3.0,Thursday,22.0,6.0,3.0,March,2024-03-07,10,2024,10_2024,3,night,midnight,1,1.5,21,13,9,10,3,3,1.5,5.0,0.2174
FKID000106,unplanned,12.904781,77.6015741,"Bannerghatta Main Road, Mantri Elite, JP Nagar Phase 4, Bengaluru, Karnataka. Pin-560078 (India)",pot_holes,False,2024-03-07 22:07:52.537000+00:00,,active,yes,Vehicle slow movement,unknown,,Bannerghata Road,High,1,J.P. Nagar,South Zone 2,,3.0,Thursday,22.0,7.0,3.0,March,2024-03-07,10,2024,10_2024,3,night,midnight,1,1.0,1,5,7,10,3,3,1.5,7.0,0.3043
